0405_2018_220_018,19:31,73,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:32,75,0,Pork_Kimchi Jjigae,Dinner,9
0405_2018_220_018,19:33,72,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:34,71,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:35,73,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:36,72,0,Pork_Kimchi Jjigae,Dinner,8
0405_2018_220_018,19:37,76,0,Pork_Kimchi Jjigae,Dinner,9
0405_2018_220_018,19:38,73,0,Pork_Kimchi Jjigae,Dinner,8
0406_2018_227_000,18:47,66,4,Thai,Dinner,7
0406_2018_227_000,18:48,66,0,Thai,Dinner,7
0406_2018_227_000,18:49,65,0,Thai,Dinner,7
0406_2018_227_000,18:50,62,0,Thai,Dinner,6
0406_2018_227_000,18:51,62,0,Thai,Dinner,6
0406_2018_227_000,18:52,62,0,Thai,Dinner,6
0406_2018_227_000,18:53,64,0,Thai,Dinner,7
0406_2018_227_000,18:54,65,0,Thai,Dinner,7
0406_2018_227_000,18:55,66,0,Thai,Dinner,7
0406_2018_227_000,18:56,65,0,Thai,Dinner,7
0406_2018_227_000,18:57,62,0,Thai,Dinner,6
0406_2018_227_000,18:58,65,0,Thai,Dinner,7
0406_2018_227_000,18:59,69,0,Thai,Dinner,8
0406_2018_227_000,19:00,70,0,Thai,Dinner,8
0406_2018_227_000,19:01,72,0,Thai,Dinner,8
0406_2018_227_000,19:02,70,0,Thai,Dinner,8
0406_2018_227_000,19:03,66,0,Thai,Dinner,7
0406_2018_227_000,19:04,63,0,Thai,Dinner,6
0406_2018_227_000,19:05,63,0,Thai,Dinner,6
0406_2018_227_000,19:06,66,0,Thai,Dinner,7
0406_2018_227_000,19:07,68,0,Thai,Dinner,7
0406_2018_227_000,19:08,69,0,Thai,Dinner,8
0406_2018_227_000,19:09,70,0,Thai,Dinner,8
0406_2018_227_000,19:10,69,0,Thai,Dinner,8
0406_2018_227_000,19:11,70,0,Thai,Dinner,8
0406_2018_227_000,19:12,71,0,Thai,Dinner,8
0406_2018_227_000,19:13,70,0,Thai,Dinner,8
0406_2018_227_000,19:14,71,0,Thai,Dinner,8
0406_2018_227_000,19:15,70,0,Thai,Dinner,8
0406_2018_227_000,19:16,71,0,Thai,Dinner,8
0406_2018_227_000,19:17,72,0,Thai,Dinner,8
